Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-12 10:39:13.400530,456836,116,0,-1,2025-12-12 10:39:13.454797506,2025-12-12 10:39:13.810596
2025-12-12 10:39:13.401538,458380,108,0,-1,2025-12-12 10:39:13.456341267,2025-12-12 10:39:13.812140
2025-12-12 10:39:13.401538,459924,102,1,-1,2025-12-12 10:39:13.457885027,2025-12-12 10:39:13.813684
2025-12-12 10:39:13.402535,461464,98,0,-1,2025-12-12 10:39:13.459424734,2025-12-12 10:39:13.815224
2025-12-12 10:39:13.402535,462960,94,0,-1,2025-12-12 10:39:13.460920572,2025-12-12 10:39:13.816720
2025-12-12 10:39:13.402535,464448,84,1,-1,2025-12-12 10:39:13.462408304,2025-12-12 10:39:13.818208
2025-12-12 10:39:13.405561,465940,84,0,-1,2025-12-12 10:39:13.463899851,2025-12-12 10:39:13.819700
2025-12-12 10:39:13.405561,467424,80,0,0,2025-12-12 10:39:13.465383768,2025-12-12 10:39:13.821184
2025-12-12 10:39:13.405561,468908,80,1,-1,2025-12-12 10:39:13.466867447,2025-12-12 10:39:13.822668
2025-12-12 10:39:13.405561,470400,80,0,-2,2025-12-12 10:39:13.468359232,2025-12-12 10:39:13.824160
2025-12-12 10:39:13.406565,471888,82,0,-1,2025-12-12 10:39:13.469846964,2025-12-12 10:39:13.825648
2025-12-12 10:39:13.406565,473380,74,0,-1,2025-12-12 10:39:13.471338511,2025-12-12 10:39:13.827140
2025-12-12 10:39:13.406565,474868,82,1,-1,2025-12-12 10:39:13.472826242,2025-12-12 10:39:13.828628
2025-12-12 10:39:13.407566,476364,86,0,-1,2025-12-12 10:39:13.474322081,2025-12-12 10:39:13.830124
2025-12-12 10:39:13.407566,477852,88,0,-1,2025-12-12 10:39:13.475809813,2025-12-12 10:39:13.831612
2025-12-12 10:39:13.407566,479344,96,1,-1,2025-12-12 10:39:13.477301598,2025-12-12 10:39:13.833104
2025-12-12 10:39:13.408565,480836,96,0,-1,2025-12-12 10:39:13.478793383,2025-12-12 10:39:13.834596
2025-12-12 10:39:13.408565,482328,94,0,-2,2025-12-12 10:39:13.480284929,2025-12-12 10:39:13.836088
2025-12-12 10:39:13.408565,483816,88,0,-1,2025-12-12 10:39:13.481772661,2025-12-12 10:39:13.837576
2025-12-12 10:39:13.409564,485304,108,1,-2,2025-12-12 10:39:13.483260393,2025-12-12 10:39:13.839064
2025-12-12 10:39:13.409564,486848,110,0,-1,2025-12-12 10:39:13.484804153,2025-12-12 10:39:13.840608
2025-12-12 10:39:13.410564,488388,108,0,-2,2025-12-12 10:39:13.486343861,2025-12-12 10:39:13.842148
2025-12-12 10:39:13.412527,489936,112,1,-1,2025-12-12 10:39:13.487891674,2025-12-12 10:39:13.843696
2025-12-12 10:39:13.412527,491476,106,0,-1,2025-12-12 10:39:13.489431381,2025-12-12 10:39:13.845236
2025-12-12 10:39:13.412527,493024,118,1,-1,2025-12-12 10:39:13.490979195,2025-12-12 10:39:13.846784
2025-12-12 10:39:13.413527,494564,116,0,-2,2025-12-12 10:39:13.492518902,2025-12-12 10:39:13.848324
2025-12-12 10:39:13.413527,496112,120,0,-1,2025-12-12 10:39:13.494066477,2025-12-12 10:39:13.849872
2025-12-12 10:39:13.413527,497652,118,0,-2,2025-12-12 10:39:13.495606184,2025-12-12 10:39:13.851412
2025-12-12 10:39:13.414526,499196,116,1,-1,2025-12-12 10:39:13.497149944,2025-12-12 10:39:13.852956
2025-12-12 10:39:13.414526,500744,120,0,-2,2025-12-12 10:39:13.498697758,2025-12-12 10:39:13.854504
2025-12-12 10:39:13.415532,502284,130,1,-1,2025-12-12 10:39:13.500237465,2025-12-12 10:39:13.856044
2025-12-12 10:39:13.415532,503832,132,0,-1,2025-12-12 10:39:13.501785040,2025-12-12 10:39:13.857592
2025-12-12 10:39:13.416571,505372,136,1,-2,2025-12-12 10:39:13.503324746,2025-12-12 10:39:13.859132
2025-12-12 10:39:13.416571,506920,138,0,-2,2025-12-12 10:39:13.504872561,2025-12-12 10:39:13.860680
